order_id,total_items,order_date,customer_id,email,order_channel,is_expedited,customer_tier,gross_total,net_total,total_discount_amount,payment_method,shipping_speed,shipping_cost,agent_id,actual_shipping_cost,payment_processing_fee,shipping_address,billing_address,clv_bucket,is_reactivated
ORD-01434944,4,2026-01-20T10:00:12,GUEST-103877,michael92@example.com,Web,False,Gold,813.43,813.43,0.0,Credit Card,Overnight,80.0,ONLINE,75.42,20.34,"46537 Stephanie Fords Suite 636, Baldwinberg, VT 17570","46537 Stephanie Fords Suite 636, Baldwinberg, VT 17570",High,False
ORD-55229803,2,2026-01-20T15:57:42,CUST-9861,shane.brown@gmail.com,Web,True,Silver,464.3,464.3,0.0,Credit Card,Standard,5.0,ONLINE,4.86,11.61,"98137 Scott Plain, Michaelhaven, TN 40856","98137 Scott Plain, Michaelhaven, TN 40856",Medium,False
ORD-55827609,6,2026-01-20T16:53:54,CUST-6022,tabitha.lewis@hotmail.com,Phone,False,Platinum,1192.75,1143.49,49.26,Credit Card,Standard,5.0,CSR-0018,4.26,28.59,"0617 Monica Way Suite 901, Christineland, CO 03950","0617 Monica Way Suite 901, Christineland, CO 03950",High,False
ORD-10422632,4,2026-01-20T17:00:19,CUST-7374,shannon.tucker@gmail.com,Ebay,False,Platinum,1012.6,971.3,41.3,Credit Card,Standard,5.0,ONLINE,4.43,24.28,"31913 Fox Garden, East Kristinhaven, GA 76097","31913 Fox Garden, East Kristinhaven, GA 76097",High,False
ORD-76936486,1,2026-01-20T17:23:28,GUEST-102662,gary39@example.com,Ebay,False,Gold,600.24,600.24,0.0,Credit Card,Standard,5.0,ONLINE,3.87,15.01,"PSC 8108, Box 9682, APO AE 93105","PSC 8108, Box 9682, APO AE 93105",Medium,False
ORD-88651737,4,2026-01-20T18:28:05,CUST-10125,tammy.wilson@gmail.com,Phone,True,Platinum,1603.47,1531.93,71.54,Credit Card,Standard,5.0,CSR-0007,4.58,38.3,"73633 Kyle Freeway Apt. 188, Clementsville, DE 87635","73633 Kyle Freeway Apt. 188, Clementsville, DE 87635",High,False
ORD-09930207,1,2026-01-21T00:22:19,CUST-10534,lisa.watson@yahoo.com,Phone,False,Platinum,278.36,278.36,0.0,Google Pay,Standard,5.0,CSR-0008,4.61,5.57,"409 Jeffrey Road, South Benjaminfurt, AL 97460","409 Jeffrey Road, South Benjaminfurt, AL 97460",High,False
ORD-72088066,3,2026-01-21T06:31:09,GUEST-102953,roy71@example.org,Phone,False,Gold,617.11,617.11,0.0,PayPal,Standard,5.0,CSR-0014,4.88,18.51,"PSC 3718, Box 1075, APO AA 02818","PSC 3718, Box 1075, APO AA 02818",Medium,False
ORD-96214659,7,2026-01-21T08:18:28,CUST-5449,rachel.hoffman@yahoo.com,Phone,False,Platinum,3047.03,3047.03,0.0,Credit Card,Standard,5.0,CSR-0005,4.7,76.18,"552 Martinez Island, Lake Markmouth, OK 42648","552 Martinez Island, Lake Markmouth, OK 42648",High,False
ORD-18036512,10,2026-01-21T08:27:27,CUST-7899,michael.bennett@yahoo.com,Ebay,False,Platinum,5070.67,4853.64,217.03,  Google Pay ,Two-Day,45.0,ONLINE,40.23,97.07,"478 Madison Canyon, West Anthonychester, NV 15582","478 Madison Canyon, West Anthonychester, NV 15582",High,False
ORD-19816091,14,2026-01-21T16:23:52,CUST-10494,yolanda.weaver@gmail.com,Web,False,Platinum,5415.4,5415.4,0.0,Credit Card,Standard,5.0,ONLINE,3.98,135.38,"23930 Michael Village, Jasonville, MH 52913","23930 Michael Village, Jasonville, MH 52913",High,False
ORD-29507739,4,2026-01-21T17:11:26,CUST-9906,frances.stephens@hotmail.com,Web,False,Platinum,1915.11,1915.11,0.0,Apple Pay,Standard,5.0,ONLINE,4.12,38.3,"3623 Burnett Via Suite 146, Henryview, OH 83673","3623 Burnett Via Suite 146, Henryview, OH 83673",High,False
ORD-13133044,5,2026-01-21T17:33:34,CUST-5425,nicole.roth@hotmail.com,Phone,False,Platinum,1032.56,1020.94,11.62,Credit Card,Standard,5.0,CSR-0015,4.84,25.52,"2717 Stephen Via Apt. 397, Lake Julian, ME 21855","2717 Stephen Via Apt. 397, Lake Julian, ME 21855",HIGH,False
ORD-13970952,6,2026-01-21T23:45:20,GUEST-101089,michaeldaniels@example.org,Web,False,Platinum,2775.17,2642.34,132.83,Credit Card,Standard,5.0,ONLINE,4.25,66.06,"20952 Caitlyn Branch, Perezchester, WV 11372","20952 Caitlyn Branch, Perezchester, WV 11372",HIGH,False
ORD-45426699,5,2026-01-22T03:05:43,CUST-10981,douglas.ramirez@hotmail.com,Phone,False,Platinum,1000.4,899.16,101.24,Credit Card,Standard,5.0,CSR-0017,4.67,22.48,"Unit 5054 Box 4851, DPO AE 55166","Unit 5054 Box 4851, DPO AE 55166",High,False
ORD-51012394,8,2026-01-22T04:07:29,GUEST-100589,rileymichael@example.net,Social Media,False,Platinum,1628.13,1549.99,78.14,Google Pay,Standard,5.0,ONLINE,4.77,31.0,"6230 Hannah Dam Suite 457, East Matthewville, CT 02402","6230 Hannah Dam Suite 457, East Matthewville, CT 02402",High,False
ORD-39706540,7,2026-01-22T06:56:28,GUEST-102555,zjennings@example.org,Web,False,Platinum,1536.85,1494.39,42.46,Credit Card,Standard,5.0,ONLINE,4.01,37.36,"713 Meredith Port Suite 181, Amandaburgh, OR 79889","713 Meredith Port Suite 181, Amandaburgh, OR 79889",High,False
ORD-80254228,6,2026-01-22T07:40:50,GUEST-100447,herreraanna@example.com,Ebay,False,Platinum,1993.7,1846.74,146.96,Google Pay, Overnight ,80.0,ONLINE,68.86,36.93,"39702 Robinson Row Apt. 211, South Danny, MN 43913","39702 Robinson Row Apt. 211, South Danny, MN 43913",High,False
ORD-85828246,6,2026-01-22T15:31:25,CUST-6435,john.west@yahoo.com,Phone,False,Platinum,1398.49,1398.49,0.0,Credit Card,Standard,5.0,CSR-0015,4.94,34.96,"14812 Jones Point, Bradleyside, PA 86785","14812 Jones Point, Bradleyside, PA 86785",High,False
ORD-83051908,3,2026-01-22T17:41:41,CUST-10878,brandon.harvey@gmail.com,Web,False,Platinum,1572.76,1520.41,52.35, credit card  ,Standard,5.0,ONLINE,4.88,38.01,"972 Donald Cliff, East Joshua, MP 21196","972 Donald Cliff, East Joshua, MP 21196",High,False
ORD-16472500,2,2026-01-22T19:35:38,CUST-9555,cassandra.white@yahoo.com,Phone,False,Platinum,200.08,200.08,0.0,Credit Card,Standard,5.0,CSR-0004,3.93,5.0,"29366 Lopez Oval Apt. 459, Port Davidland, WI 36031","29366 Lopez Oval Apt. 459, Port Davidland, WI 36031",High,False
ORD-66135998,4,2026-01-22T19:53:35,CUST-9694,jeffrey.taylor@hotmail.com,Phone,False,Platinum,1012.53,1012.53,0.0,Credit Card,Two-Day,45.0,CSR-0020,40.09,25.31,"09367 Heather Forge Apt. 616, West Derekchester, MT 33855","09367 Heather Forge Apt. 616, West Derekchester, MT 33855",High,False
ORD-52299499,1,2026-01-22T20:16:05,CUST-7700,angel.lee@gmail.com,Web,False,Gold,398.44,398.44,0.0,Credit Card,Standard,5.0,ONLINE,4.63,9.96,"707 Brittany Crossroad Suite 751, South Chrisport, PR 91216","707 Brittany Crossroad Suite 751, South Chrisport, PR 91216",High,False
ORD-88899125,5,2026-01-22T21:36:39,CUST-6156,hayley.estes@yahoo.com,Web,True,Platinum,1444.05,1423.71,20.34,Credit Card,Overnight,80.0,ONLINE,62.21,35.59,"8474 Joe Avenue Apt. 929, South Wanda, PW 00928","8474 Joe Avenue Apt. 929, South Wanda, PW 00928",High,False
ORD-02688608,2,2026-01-22T22:12:12,CUST-11100,erin.thomas@gmail.com,Social Media,False,Silver,354.49,285.53,68.96,Credit Card,Standard,5.0,ONLINE,4.3,7.14,"24237 Jonathan Manor, Port Jennifer, NY 86830","24237 Jonathan Manor, Port Jennifer, NY 86830",Medium,False
ORD-24246907,2,2026-01-22T23:21:58,GUEST-100398,dwalker@example.com,Web,False,Gold,659.44,632.66,26.78,Credit Card,Overnight,80.0,ONLINE,66.13,15.82,"468 Eric Port, Melissaland, AS 23034","468 Eric Port, Melissaland, AS 23034",Medium,False
ORD-30447291,4,2026-01-23T12:04:19,CUST-6622,heather.wright@gmail.com,Social Media,False,Gold,749.47,708.41,41.06,Apple Pay,Standard,5.0,ONLINE,4.1,14.17,"78760 William Inlet Apt. 726, Alyssaland, AL 44869","78760 William Inlet Apt. 726, Alyssaland, AL 44869",Medium,False
ORD-59133985,5,2026-01-23T13:47:31,CUST-9802,rebecca.price@gmail.com,Ebay,True,Platinum,1434.19,1434.19,0.0,Credit Card,Standard,5.0,ONLINE,4.11,35.85,"692 Miller Keys, South Sharon, ID 73228","692 Miller Keys, South Sharon, ID 73228",High,False
ORD-17064673,8,2026-01-23T14:34:59,CUST-7151,jennifer.nichols@yahoo.com,Phone,True,Platinum,3452.43,3412.54,39.89,Credit Card,Standard,5.0,CSR-0017,4.2,85.31,"285 Daniels Parks Apt. 160, South William, ID 96158","285 Daniels Parks Apt. 160, South William, ID 96158",High,False
ORD-44469986,7,2026-01-23T16:04:20,GUEST-103423,andrew55@example.org,Social Media,True,Platinum,1785.36,1770.71,14.65,Ach,Standard,5.0,ONLINE,4.29,17.71,"3614 Megan Gardens Suite 482, New Heatherville, PW 63521","3614 Megan Gardens Suite 482, New Heatherville, PW 63521",High,False
ORD-02565747,7,2026-01-23T19:24:31,GUEST-101115,austin86@example.com,Web,False,Platinum,1259.8,1259.8,0.0,Credit Card,  Standard  ,5.0,ONLINE,4.36,31.5,"29089 Pittman Ville Apt. 831, Millerfort, SD 44867","29089 Pittman Ville Apt. 831, Millerfort, SD 44867",High,False
ORD-48909744,3,2026-01-23T20:43:17,CUST-8478,andrew.richards@yahoo.com,Web,True,Platinum,1989.6,1989.6,0.0,Credit Card,Two-Day,45.0,ONLINE,32.33,49.74,"514 Wright Parkway Suite 283, Prattview, SD 61102","514 Wright Parkway Suite 283, Prattview, SD 61102",High,False
ORD-65122914,5,2026-01-24T03:19:51,GUEST-103770,bsmith@example.net,Web,False,Gold,855.01,752.06,102.95,Credit Card,Standard,5.0,ONLINE,4.77,18.8,"9837 Hammond Square Apt. 365, New Jamesville, UT 63391","9837 Hammond Square Apt. 365, New Jamesville, UT 63391",High,False
ORD-84346762,4,2026-01-24T03:58:32,CUST-9610,adam.ford@yahoo.com,Ebay,False,Gold,793.01,793.01,0.0,Credit Card,Standard,5.0,ONLINE,4.3,19.83,"5313 Hines Inlet, Jacobfurt, NC 33558","5313 Hines Inlet, Jacobfurt, NC 33558",High,False
ORD-90318813,8,2026-01-24T05:05:13,CUST-6701,brenda.campbell@hotmail.com,Web,False,Platinum,2879.91,2721.38,158.53,PayPal,Standard,5.0,ONLINE,4.62,81.64,"531 Frank Lakes, Lake Michelle, MO 36629","531 Frank Lakes, Lake Michelle, MO 36629",High,False
ORD-34693320,8,2026-01-24T10:41:05,CUST-5324,sharon.palmer@hotmail.com,Web,False,Platinum,2670.88,2654.69,16.19,Google Pay,Two-Day,45.0,ONLINE,38.3,53.09,"7252 Joseph Manor, Brandonport, NC 84248","7252 Joseph Manor, Brandonport, NC 84248",High,False
ORD-63119502,12,2026-01-24T13:03:00,CUST-7585,joshua.greene@hotmail.com,Phone,False,Platinum,4918.03,4791.98,126.05,Credit Card,Standard,5.0,CSR-0001,4.69,119.8,"02820 Parker Radial Suite 962, Christopherbury, PW 19250","02820 Parker Radial Suite 962, Christopherbury, PW 19250",High,False
ORD-91725040,8,2026-01-24T14:13:25,CUST-5539,melody.pacheco@gmail.com,Ebay,False,Platinum,1793.66,1681.7,111.96,Credit Card,Standard,5.0,ONLINE,4.1,42.04,"3161 Tanya Mountain, Chaseside, NV 18117","3161 Tanya Mountain, Chaseside, NV 18117",  High ,False
ORD-91480420,4,2026-01-24T23:55:35,CUST-9672,denise.johnston@hotmail.com,Social Media,False,Platinum,1045.94,1045.94,0.0,PayPal,Standard,5.0,ONLINE,4.12,31.38,"USS Edwards, FPO AP 78385","USS Edwards, FPO AP 78385",High,False
ORD-98150324,3,2026-01-25T02:21:07,CUST-5932,hannah.howe@gmail.com,Ebay,False,Platinum,658.9,658.9,0.0,Apple Pay,Overnight,80.0,ONLINE,62.33,13.18,"36952 Humphrey Tunnel Suite 665, West Jared, OR 92086","36952 Humphrey Tunnel Suite 665, West Jared, OR 92086",High,False
ORD-77544003,2,2026-01-25T02:58:02,CUST-5374,mark.lee@gmail.com,Ebay,False,Platinum,1519.07,1519.07,0.0,Credit Card, Overnight ,80.0,ONLINE,71.42,37.98,"96399 Shawn Mountain Suite 991, Debratown, NH 68293","96399 Shawn Mountain Suite 991, Debratown, NH 68293",High,False
ORD-37897311,10,2026-01-25T05:28:46,CUST-6793,douglas.perez@yahoo.com,Web,False,Platinum,3800.76,3700.3,100.46,Credit Card,Overnight,80.0,ONLINE,71.69,92.51,"286 Brittany Port Suite 240, East Wayne, KS 82159","286 Brittany Port Suite 240, East Wayne, KS 82159",High,False
ORD-43060541,7,2026-01-25T06:20:46,CUST-8790,rhonda.doyle@yahoo.com,Web,True,Platinum,2277.28,2257.98,19.3,Credit Card,Two-Day,45.0,ONLINE,38.13,56.45,"081 David Dale, West Eduardotown, AL 77624","081 David Dale, West Eduardotown, AL 77624",High,False
ORD-77558099,5,2026-01-25T08:32:41,GUEST-101554,jacksonanna@example.com,Web,True,Platinum,2550.94,2491.7,59.24,Credit Card,Overnight,80.0,ONLINE,63.91,62.29,"437 Thomas Mount, Stacyville, WV 83963","437 Thomas Mount, Stacyville, WV 83963",High,False
ORD-80348002,6,2026-01-25T12:33:50,CUST-6282,kevin.williams@gmail.com,Social Media,False,Platinum,2361.74,2181.21,180.53,Ach,Standard,5.0,ONLINE,4.43,21.81,"699 Beverly Haven Apt. 652, North Mariatown, CT 59512","699 Beverly Haven Apt. 652, North Mariatown, CT 59512",High,False
ORD-19041940,4,2026-01-25T20:50:22,CUST-8400,elizabeth.duncan@hotmail.com,Phone,False,Platinum,1769.7,1769.7,0.0,Credit Card,Standard,5.0,CSR-0003,4.06,44.24,"40648 Jones Divide, Singhview, RI 27643","40648 Jones Divide, Singhview, RI 27643", High ,False
ORD-78461478,4,2026-01-25T23:27:09,CUST-6310,william.krueger@gmail.com,Social Media,False,Platinum,1390.79,1390.79,0.0,Credit Card,Overnight,80.0,ONLINE,74.61,34.77,"Unit 4655 Box 1128, DPO AA 30831","Unit 4655 Box 1128, DPO AA 30831",High,False
ORD-61466098,2,2026-01-26T01:51:18,CUST-10120,stephanie.glover@gmail.com,Ebay,False,Silver,246.86,228.74,18.12,Credit Card,Standard,5.0,ONLINE,4.9,5.72,"6291 Mack Spring, South Maurice, IN 48562","6291 Mack Spring, South Maurice, IN 48562",  Low ,False
ORD-08123891,5,2026-01-26T07:19:02,CUST-8691,paul.stone@hotmail.com,Web,False,Platinum,1229.56,1121.42,108.14,Credit Card,Two-Day,45.0,ONLINE,35.26,28.04,"Unit 4300 Box 2830, DPO AA 82852","Unit 4300 Box 2830, DPO AA 82852",High,False
ORD-85287188,2,2026-01-26T08:49:52,GUEST-101084,clarkconnor@example.net,Web,False,Silver,190.21,190.21,0.0,Credit Card,Standard,5.0,ONLINE,4.41,4.76,"94649 Katelyn Village Suite 044, Ruthshire, NE 68795","94649 Katelyn Village Suite 044, Ruthshire, NE 68795",Low,False
ORD-53524266,3,2026-01-26T11:56:00,CUST-6737,katherine.wells@hotmail.com,Phone,False,Gold,842.39,842.39,0.0,PayPal,Two-Day,45.0,CSR-0002,39.57,25.27,"36057 Gonzalez Cove Apt. 154, Christineberg, OK 11249","36057 Gonzalez Cove Apt. 154, Christineberg, OK 11249",High,False
ORD-05093119,10,2026-01-26T18:43:02,CUST-9228,melissa.young@yahoo.com,Web,False,Platinum,5643.17,5604.35,38.82,PAYPAL,Two-Day,45.0,ONLINE,38.97,168.13,"USS Bryan, FPO AA 68556","USS Bryan, FPO AA 68556",High,False
ORD-66043301,1,2026-01-26T23:43:19,GUEST-102027,timothy84@example.net,Web,False,Silver,200.13,200.13,0.0,Credit Card,Standard,5.0,ONLINE,4.37,5.0,"872 Moyer Squares, Christopherton, MD 09131","872 Moyer Squares, Christopherton, MD 09131",Low,False
ORD-64029136,8,2026-01-27T00:34:21,CUST-7815,samantha.sutton@hotmail.com,NewEgg,False,Platinum,3118.21,3118.21,0.0,Credit Card,Standard,5.0,ONLINE,4.3,77.96,"8550 Eric Spur, New Jessicamouth, GA 78497","8550 Eric Spur, New Jessicamouth, GA 78497",high,False
ORD-05998557,2,2026-01-27T01:28:43,GUEST-103794,brandonhall@example.net,Web,False,Platinum,579.15,518.48,60.67,Credit Card,Overnight,80.0,ONLINE,70.6,12.96,"7978 Patricia Viaduct, West Jillstad, ND 07265","7978 Patricia Viaduct, West Jillstad, ND 07265",High,False
ORD-47333297,9,2026-01-27T03:23:59,CUST-7954,vanessa.daniels@hotmail.com,Social Media,False,Platinum,5104.51,5104.51,0.0,Apple Pay,Standard,5.0,ONLINE,4.59,102.09,"06291 Greene Meadows, Huangside, ID 19115","06291 Greene Meadows, Huangside, ID 19115",  High  ,False
ORD-52266085,5,2026-01-27T04:35:13,GUEST-102708,wharmon@example.net,Ebay,False,Platinum,1976.1,1976.1,0.0,Google Pay,Two-Day,45.0,ONLINE,35.35,39.52,"4983 Hubbard Parkways Suite 609, South Edwin, NV 51407","4983 Hubbard Parkways Suite 609, South Edwin, NV 51407",High,False
ORD-35902793,5,2026-01-27T09:36:20,CUST-8025,nicholas.salas@gmail.com,Web,False,Platinum,1876.84,1864.79,12.05,Credit Card,Standard,5.0,ONLINE,4.23,46.62,"30229 Lori Plaza Suite 851, North Richardhaven, WA 68530","30229 Lori Plaza Suite 851, North Richardhaven, WA 68530",high,False
ORD-77491409,5,2026-01-27T09:48:37,CUST-8895,gregory.hamilton@gmail.com,Phone,False,Platinum,1370.95,1365.28,5.67,Credit Card,Overnight,80.0,CSR-0016,66.12,34.13,"2692 Patrick Mall Suite 009, West Saraville, NJ 53320","2692 Patrick Mall Suite 009, West Saraville, NJ 53320",High,False
ORD-62986594,6,2026-01-27T10:39:18,GUEST-100094,eric59@example.org,Phone,False,Platinum,1768.47,1647.28,121.19,PayPal,Standard,5.0,CSR-0020,4.41,49.42,"53882 Scott Manor Apt. 100, North Stephanie, TN 59780","53882 Scott Manor Apt. 100, North Stephanie, TN 59780",High,False
ORD-77077392,6,2026-01-27T12:19:18,CUST-9609,laura.harvey@gmail.com,Phone,False,Platinum,1915.94,1843.66,72.28,Credit Card,Standard,5.0,CSR-0010,4.26,46.09,"847 Sara Camp Apt. 986, Garnerhaven, GU 90292","847 Sara Camp Apt. 986, Garnerhaven, GU 90292",High,False
ORD-00064669,14,2026-01-27T14:11:56,CUST-7938,robert.campos@yahoo.com,Web,True,Platinum,5341.7,5258.6,83.1,Apple Pay,Overnight,80.0,ONLINE,76.22,105.17,"956 Lopez Alley, Marcport, IN 96723","956 Lopez Alley, Marcport, IN 96723",High,False
ORD-91547848,2,2026-01-27T16:50:06,CUST-10061,christina.jones@gmail.com,Web,False,Platinum,1239.82,1182.05,57.77,Credit Card,Standard,5.0,ONLINE,4.66,29.55,"1358 Reginald Junction, Lawsonton, PW 95731","1358 Reginald Junction, Lawsonton, PW 95731",High,False
ORD-87894437,4,2026-01-27T18:49:44,CUST-10828,cheryl.combs@yahoo.com,Phone,False,Gold,895.9,851.77,44.13,PayPal,Standard,5.0,CSR-0008,4.24,25.55,"524 Becky Valleys, Ryanport, MO 65778","524 Becky Valleys, Ryanport, MO 65778",High,False
ORD-33797008,8,2026-01-27T23:36:59,CUST-8390,james.chandler@yahoo.com,Ebay,False,Platinum,3337.17,3155.89,181.28,PayPal,Standard,5.0,ONLINE,4.46,94.68,"6080 Burke Village, Jenkinsville, IN 08438","6080 Burke Village, Jenkinsville, IN 08438",High,False
ORD-56266019,3,2026-01-28T00:36:11,GUEST-100043,ygentry@example.org,Web,False,Silver,270.0,270.0,0.0,PayPal,Overnight,80.0,ONLINE,75.27,8.1,"8731 Janice Keys, Jonville, PA 72877","8731 Janice Keys, Jonville, PA 72877",Medium,False
ORD-47697448,6,2026-01-28T09:17:05,CUST-10814,william.robinson@yahoo.com,Web,False,Gold,838.92,825.47,13.45,ACH,Standard,5.0,ONLINE,4.62,8.25,"1070 Casey Square, Karenburgh, VI 15740","1070 Casey Square, Karenburgh, VI 15740",High,False
ORD-36324845,5,2026-01-28T15:05:40,GUEST-103782,jalvarez@example.com,Web,True,Platinum,2071.07,2071.07,0.0,PayPal,Standard,5.0,ONLINE,4.05,62.13,"7440 Troy Alley Apt. 341, East Drewstad, IN 00980","7440 Troy Alley Apt. 341, East Drewstad, IN 00980",High,False
ORD-39477832,8,2026-01-28T15:10:40,CUST-6389,haley.wade@gmail.com,Social Media,True,Platinum,1959.43,1932.72,26.71,Credit Card,Standard,5.0,ONLINE,4.28,48.32,"79029 Travis Burgs, South Michael, MI 83461","79029 Travis Burgs, South Michael, MI 83461",High,False
ORD-04679071,6,2026-01-28T16:17:18,CUST-7991,erik.arias@hotmail.com,Web,True,Gold,795.93,795.93,0.0,Credit Card,Standard,5.0,ONLINE,4.71,19.9,"46835 Jennifer Ways, Lake Matthewmouth, MT 47569","46835 Jennifer Ways, Lake Matthewmouth, MT 47569",High,False
ORD-16355362,4,2026-01-28T17:57:14,CUST-5116,cindy.alvarado@gmail.com,Phone,False,Platinum,1039.3,1039.3,0.0,PayPal,Overnight,80.0,CSR-0002,62.96,31.18,"9816 Jonathan Station Suite 088, West Ryan, TN 43780","9816 Jonathan Station Suite 088, West Ryan, TN 43780",High,False
ORD-19349043,3,2026-01-28T19:19:26,CUST-5316,maria.harrison@hotmail.com,Social Media,False,Silver,462.72,462.72,0.0,Credit Card,Standard,5.0,ONLINE,4.8,11.57,"933 Gomez Grove Suite 401, Michaelfort, NY 69534","933 Gomez Grove Suite 401, Michaelfort, NY 69534",Medium,False
ORD-38018997,7,2026-01-28T20:20:04,CUST-9252,lisa.horton@hotmail.com,Ebay,False,Platinum,2850.47,2744.97,105.5,Credit Card,Standard,5.0,ONLINE,4.82,68.62,"074 Roberts Court, Johnshire, MN 95032","074 Roberts Court, Johnshire, MN 95032",  High ,False
ORD-46824467,2,2026-01-28T20:25:42,CUST-6745,david.gibson@yahoo.com,NewEgg,False,Platinum,1458.2,1192.85,265.35,Credit Card,Standard,5.0,ONLINE,4.42,29.82,"948 Sabrina Vista Apt. 011, Lake Jamie, UT 03506","948 Sabrina Vista Apt. 011, Lake Jamie, UT 03506",High,False
ORD-27165247,1,2026-01-28T22:32:02,CUST-7883,christopher.morrow@gmail.com,Web,False,Bronze,68.84,68.84,0.0,PayPal,Standard,5.0,ONLINE,3.89,2.07,"2643 Schaefer Springs Suite 975, West Kevin, CT 60846","2643 Schaefer Springs Suite 975, West Kevin, CT 60846",Low,False
ORD-68561086,6,2026-01-29T00:23:10,CUST-6295,timothy.douglas@gmail.com,Ebay,False,Platinum,1534.6,1439.14,95.46,Credit Card,Standard,5.0,ONLINE,4.53,35.98,"1898 Espinoza Vista Suite 767, Hardinland, IL 66050","1898 Espinoza Vista Suite 767, Hardinland, IL 66050",HIGH,False
ORD-20517600,11,2026-01-29T01:06:17,CUST-6110,lauren.smith@gmail.com,NewEgg,False,Platinum,3333.2,3333.2,0.0,ACH,Standard,5.0,ONLINE,4.22,33.33,"9486 Hicks Path Apt. 703, Mortontown, AR 60269","9486 Hicks Path Apt. 703, Mortontown, AR 60269",High,False
ORD-88304946,5,2026-01-29T02:50:30,GUEST-103757,maryhughes@example.org,NewEgg,False,Gold,918.13,861.83,56.3,PayPal,Two-Day,45.0,ONLINE,41.24,25.85,"968 Victoria Field, Gutierrezborough, SD 45265","968 Victoria Field, Gutierrezborough, SD 45265",High,False
ORD-23114463,4,2026-01-29T04:17:06,CUST-8712,jonathan.harrell@hotmail.com,Web,False,Platinum,1304.1,1179.51,124.59,PayPal,Standard,5.0,ONLINE,4.21,35.39,"24056 Bennett Ridges Suite 742, Lake Adam, PW 46141","24056 Bennett Ridges Suite 742, Lake Adam, PW 46141",  High  ,False
ORD-99573369,4,2026-01-29T05:44:37,GUEST-102004,ogrimes@example.org,Web,False,Platinum,1396.93,1396.93,0.0,CREDIT CARD,Two-Day,45.0,ONLINE,34.64,34.92,"USNV Thomas, FPO AP 68398","USNV Thomas, FPO AP 68398",High,False
ORD-33622555,5,2026-01-29T07:29:45,CUST-8386,lori.miller@gmail.com,Web,True,Platinum,1214.29,1208.95,5.34,Credit Card,Standard,5.0,ONLINE,4.42,30.22,"07388 Smith Rue Apt. 805, North Katherinestad, DE 91646","07388 Smith Rue Apt. 805, North Katherinestad, DE 91646",High,False
ORD-54432407,5,2026-01-29T08:46:40,GUEST-103461,sharonbrown@example.org,Phone,False,Platinum,1118.48,1111.57,6.91, PayPal  ,Standard,5.0,CSR-0013,4.14,33.35,"68456 Edwards Extension Apt. 375, Amandaland, NY 24125","68456 Edwards Extension Apt. 375, Amandaland, NY 24125",High,False
ORD-66732882,10,2026-01-29T16:36:59,CUST-8464,sarah.bates@hotmail.com,Web,False,Platinum,3610.53,3358.68,251.85,Credit Card,Standard,5.0,ONLINE,4.72,83.97,"036 Shaw Harbor, Port Mariaport, DE 81409","036 Shaw Harbor, Port Mariaport, DE 81409",High,False
ORD-62571182,6,2026-01-29T18:12:28,CUST-6606,alexa.velazquez@gmail.com,Web,True,Platinum,1437.06,1437.06,0.0,PayPal,Standard,5.0,ONLINE,4.84,43.11,"4201 Kathryn Rapid Apt. 232, North Nicholasstad, CT 79150","4201 Kathryn Rapid Apt. 232, North Nicholasstad, CT 79150",High,False
